Idx,Name,Stdmode,Shape,Weight,CharLooks,Anicount,Source,Reserved,Throw,Looks,DuraMax,Ac,Ac2,Mac_Type,Mac,Mac2,Dc,Dc2,Sac,Sac2,Mc_Type,Mc,Mc2,Func_Type,Func,Amulet,Need,NeedLevel,Price,Stock,OrgName
529,树脂魔法长袍（男）,10,4,12,0,0,0,0,1,1020,21000,3,7,0,3,5,0,0,0,0,1,0,3,0,0,0,0,22,100,5,狮王商业服务端
530,树脂魔法长袍（女）,11,4,12,0,0,0,0,1,1030,21000,3,7,0,3,5,0,0,0,0,1,0,3,0,0,0,0,22,100,5,狮王商业服务端
531,书信,58,0,1,0,0,0,0,1,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
532,诺玛石,58,0,1,0,0,0,0,3,1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
533,诺玛重盔甲（男）,10,3,23,0,0,0,0,1,980,26000,4,9,0,2,3,0,2,0,0,0,0,0,0,0,0,0,23,100,5,狮王商业服务端
534,诺玛重盔甲（女）,11,3,23,0,0,0,0,1,990,26000,4,9,0,2,3,0,2,0,0,0,0,0,0,0,0,0,23,100,5,狮王商业服务端
535,神奇灵魂战衣（男）,10,5,15,0,0,0,0,1,1000,20000,3,8,0,3,3,0,1,0,0,2,0,3,0,0,0,0,23,100,5,狮王商业服务端
536,神奇灵魂战衣（女）,11,5,15,0,0,0,0,1,1010,20000,3,8,0,3,3,0,1,0,0,2,0,3,0,0,0,0,23,100,5,狮王商业服务端
537,蚂蚁卵,52,0,0,0,0,0,0,2,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,5,狮王商业服务端
538,诅咒骷髅精灵头盔,15,0,4,3,0,0,0,1,373,8000,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,100,5,狮王商业服务端
539,浪雨刀,5,33,16,0,0,0,0,1,1122,3000,0,0,0,0,0,4,12,0,0,0,1,2,0,0,0,0,1,100,5,狮王商业服务端
540,波纹手镯,26,0,1,0,0,0,0,1,645,7000,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,17,100,5,狮王商业服务端
541,白虎剑,5,33,20,0,27,0,0,1,1122,3000,0,0,0,0,0,5,16,0,0,0,1,2,0,0,0,0,1,100,5,狮王商业服务端
542,灵魂护卫,58,0,1,0,0,0,0,1,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
543,沃玛神铁锤,58,0,1,0,0,0,0,1,1153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
544,无名日志,58,0,1,0,0,0,0,1,1144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
545,沃玛金牌,58,0,1,0,0,0,0,1,1344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
546,地狱神钟,58,0,1,0,0,0,0,1,1345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
547,黑珍珠戒指,22,0,1,0,0,0,0,1,531,7000,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,15,100,5,狮王商业服务端
548,龙骨戒指,22,0,1,0,0,0,0,1,532,7000,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,20,100,5,狮王商业服务端
549,天龙环,22,0,2,0,0,0,0,1,534,7000,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,25,100,5,狮王商业服务端
550,魔家项链,20,0,1,0,0,0,0,1,850,6000,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,19,100,5,狮王商业服务端
551,流星天玉,20,0,1,0,0,0,0,1,853,6000,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,17,100,5,狮王商业服务端
552,月光石手镯,24,0,1,0,0,0,0,1,760,5000,0,0,0,0,0,0,0,0,0,1,1,1,3,1,0,0,26,100,5,狮王商业服务端
553,天仙之珠,20,0,1,0,0,0,0,1,831,7000,0,0,0,0,0,0,0,0,0,2,0,1,6,1,0,0,14,100,5,狮王商业服务端
554,松笛,20,0,1,0,0,0,0,1,832,7000,0,0,0,0,0,0,0,0,0,2,1,1,5,1,0,0,17,100,5,狮王商业服务端
555,八面太极戒指,22,0,1,0,0,0,0,1,590,5000,0,0,0,0,0,0,0,0,0,2,0,3,5,1,0,0,20,100,5,狮王商业服务端
556,伏羲手镯,24,0,1,0,0,0,0,1,660,8000,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,100,5,狮王商业服务端
557,栗子1,0,0,1,0,0,0,0,3,1407,0,30,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5,狮王商业服务端
558,栗子2,0,0,1,0,0,0,0,3,1408,0,50,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5,狮王商业服务端
559,栗子3,0,0,1,0,0,0,0,3,1409,0,70,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5,狮王商业服务端
560,栗子4,0,0,1,0,0,0,0,3,1400,0,90,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5,狮王商业服务端
561,栗子5,0,0,1,0,0,0,0,3,1401,0,110,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5,狮王商业服务端
562,栗子6,0,0,1,0,0,0,0,3,1402,0,130,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5,狮王商业服务端
563,栗子7,0,0,1,0,0,0,0,3,1403,0,150,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5,狮王商业服务端
564,栗子8,0,0,1,0,0,0,0,3,1404,0,170,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5,狮王商业服务端
565,栗子9,0,0,1,0,0,0,0,3,1405,0,190,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5,狮王商业服务端
566,栗子10,0,0,1,0,0,0,0,3,1406,0,250,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5,狮王商业服务端
567,活动专用褐色栗子,3,12,1,0,0,0,0,0,1410,0,0,0,0,0,1,5,0,0,0,0,3,0,0,0,0,0,0,100,5,狮王商业服务端
568,活动专用铜色栗子,3,12,1,0,0,0,0,0,1413,0,0,0,0,0,3,5,0,0,0,0,3,0,0,0,0,0,0,100,5,狮王商业服务端
569,活动专用银色栗子,3,12,1,0,0,0,0,0,1412,0,0,0,0,0,6,5,0,0,0,0,3,0,0,0,0,0,0,100,5,狮王商业服务端
570,活动专用金色栗子,3,12,1,0,0,0,0,0,1411,0,0,0,0,0,9,5,0,0,0,0,3,0,0,0,0,0,0,100,5,狮王商业服务端
571,成致日志,58,0,1,0,0,0,0,1,1144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
572,秋夕力量戒指,22,0,3,0,0,0,0,1,535,3000,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,10,100,5,狮王商业服务端
573,秋夕紫碧螺,22,0,1,0,0,0,0,1,514,2000,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,10,100,5,狮王商业服务端
574,秋夕泰坦戒指,22,0,2,0,0,0,0,1,494,2000,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,10,100,5,狮王商业服务端
575,风之黑檀项链,20,0,1,0,0,0,0,1,850,6000,0,0,0,0,0,0,0,0,0,1,0,1,4,1,0,0,14,100,5,狮王商业服务端
576,变形银蛇戒指,22,0,1,0,0,0,0,1,511,4000,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,14,100,5,狮王商业服务端
577,暗黑凤凰明珠,20,0,1,0,0,0,0,1,831,7000,0,0,0,0,0,0,0,0,0,2,0,2,6,1,0,0,17,100,5,狮王商业服务端
578,暗黑竹笛,20,0,1,0,0,0,0,1,832,6000,0,0,0,0,0,0,0,0,0,2,0,1,6,2,0,0,20,100,5,狮王商业服务端
579,毒蛇胆汁,52,0,0,0,0,0,0,2,1341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5,狮王商业服务端
580,千年毒蛇牙齿,58,0,1,0,0,0,0,1,1152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
581,褐色栗子,58,0,1,0,0,0,0,2,1410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
582,铜色栗子,58,0,1,0,0,0,0,2,1413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
583,银色栗子,58,0,1,0,0,0,0,2,1412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
584,金色栗子,58,0,1,0,0,0,0,2,1411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
585,回生神水,3,14,10,0,0,0,0,0,64,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5,狮王商业服务端
586,霸王教主雕像,44,0,1,0,0,0,0,0,1343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,狮王商业服务端
587,老中医的医书,58,0,1,0,0,0,0,1,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
588,_丸药（100）,99,13,1,0,0,0,0,0,1346,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,5,狮王商业服务端
589,_丸药（500）,99,13,1,0,0,0,0,0,1346,500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,5,狮王商业服务端
590,_丸药（2000）,99,13,1,0,0,0,0,0,1346,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,5,狮王商业服务端
591,魔灵戒指,22,0,1,0,0,0,0,0,495,6000,1,1,0,0,0,0,0,0,0,2,2,6,0,0,0,0,0,30000,5,狮王商业服务端
592,石榴戒指,22,0,1,0,0,0,0,0,516,5000,1,1,0,0,0,0,0,0,0,1,2,6,0,0,0,0,0,30000,5,狮王商业服务端
593,青摇戒指,22,0,1,0,0,0,0,0,536,7000,1,1,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,30000,5,狮王商业服务端
594,火焰沃玛号角,58,0,1,0,0,0,0,3,1338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
595,莲丸戒指,22,0,1,0,0,0,0,0,537,7000,1,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,30000,5,狮王商业服务端
596,冰沙掌,51,1,1,0,0,0,0,0,304,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,5,狮王商业服务端
597,铁系项链,20,0,1,0,0,0,0,0,878,8000,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,20000,5,狮王商业服务端
598,追魂项链,20,0,1,0,0,0,0,0,892,6000,0,0,0,0,0,0,0,0,0,1,2,6,0,0,0,0,0,30000,5,狮王商业服务端
599,追风项链,20,0,1,0,0,0,0,0,893,8000,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,30000,5,狮王商业服务端
600,魔令项链,20,0,1,0,0,0,0,0,894,7000,0,0,0,0,0,0,0,0,0,2,3,5,0,0,0,0,0,20000,5,狮王商业服务端
601,全能戒指,22,0,2,0,0,0,0,0,517,6000,0,0,0,1,5,2,3,0,0,0,2,3,0,0,0,0,0,50000,5,狮王商业服务端
602,尸王白骨,58,0,1,0,0,0,0,1,1149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
603,魔令手镯,26,0,1,0,0,0,0,0,649,8000,0,2,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,30000,5,狮王商业服务端
604,参与权,99,0,1,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5,狮王商业服务端
605,呼神项链（风）,20,0,1,0,0,0,0,0,858,6000,0,0,0,0,0,0,0,0,0,1,0,1,4,4,0,0,0,30000,5,狮王商业服务端
606,_丸药（1000）,99,13,1,0,0,0,0,0,1346,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,5,狮王商业服务端
607,_丸药（5000）,99,13,1,0,0,0,0,0,1346,5000,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,100,5,狮王商业服务端
608,_丸药（10000）,99,13,1,0,0,0,0,0,1346,10000,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,100,5,狮王商业服务端
609,_丸药（20000）,99,13,1,0,0,0,0,0,1346,20000,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,100,5,狮王商业服务端
610,风掌,51,1,1,0,0,0,0,0,304,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,5,狮王商业服务端
611,_丸药（50000）,99,13,1,0,0,0,0,0,1346,50000,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,100,5,狮王商业服务端
612,移动无名刀,5,33,25,0,0,0,0,0,1122,24000,0,3,0,0,0,7,19,0,0,2,3,7,0,0,0,0,33,23000,5,狮王商业服务端
613,诺玛药水,58,0,1,0,0,0,0,2,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
614,气血项链,20,0,2,0,0,0,0,0,916,8000,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,30000,5,狮王商业服务端
615,龙卷风,51,1,1,0,0,0,0,0,304,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,5,狮王商业服务端
616,风震天,51,1,1,0,0,0,0,0,304,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,5,狮王商业服务端
617,击风,51,1,1,0,0,0,0,0,304,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,5,狮王商业服务端
618,流星项链,20,0,4,0,0,0,0,0,898,9000,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,30000,5,狮王商业服务端
619,毁灭魔链,20,0,3,0,0,0,0,0,899,8000,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,30000,5,狮王商业服务端
620,回生术,51,2,1,0,0,0,0,0,304,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1000,5,狮王商业服务端
621,震天项链,20,0,1,0,0,0,0,0,896,6000,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,29,23000,5,狮王商业服务端
622,五行神镜,20,0,1,0,0,0,0,0,915,6000,0,0,0,0,0,0,0,0,0,1,2,10,0,0,0,0,0,30000,5,狮王商业服务端
623,银镜项链,20,0,1,0,0,0,0,0,895,7000,0,0,0,0,0,0,0,0,0,2,2,4,0,0,0,0,29,23000,5,狮王商业服务端
624,沙漠鱼魔牙齿,58,0,1,0,0,0,0,3,1152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
625,武器强化油,3,16,1,0,0,0,0,3,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,5,狮王商业服务端
626,黑皮手套,26,0,5,0,0,0,0,0,669,8000,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,32,20000,5,狮王商业服务端
627,铁炼腕,26,0,9,0,0,0,0,0,667,8000,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,30000,5,狮王商业服务端
628,英雄手套,26,0,12,0,0,0,0,0,666,5000,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,30000,5,狮王商业服务端
629,添加手套2,99,0,1,0,0,0,0,0,668,5000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,5000,5,狮王商业服务端
630,添加手套4,99,0,1,0,0,0,0,0,669,5000,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500,5,狮王商业服务端
631,诅咒之药水,3,15,2,0,0,0,0,0,64,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5,狮王商业服务端
632,强魔震法,51,2,1,0,0,0,0,0,304,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1000,5,狮王商业服务端
633,月光鞋,53,0,2,0,0,0,0,0,1371,8000,0,0,0,0,0,7,0,0,0,0,3,14,0,0,0,0,0,30000,5,狮王商业服务端
634,亡灵之药水,3,15,2,0,0,0,0,0,64,1000,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5,狮王商业服务端
635,无影靴,53,0,4,0,0,0,0,0,1373,12000,0,0,0,0,0,7,0,0,0,0,0,20,0,0,0,0,0,30000,5,狮王商业服务端
636,五彩鞋,53,0,1,0,0,0,0,0,1374,8000,0,0,0,0,0,3,0,0,0,0,2,2,0,0,0,0,26,8000,5,狮王商业服务端
637,猛虎强势,51,2,1,0,0,0,0,0,304,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1000,5,狮王商业服务端
638,仙云靴,53,0,4,0,0,0,0,0,1375,12000,0,0,0,0,0,7,0,0,0,0,20,0,0,0,0,0,0,30000,5,狮王商业服务端
639,武神之靴,53,0,4,0,0,0,0,0,1376,12000,0,0,0,0,0,7,0,0,0,0,11,11,0,0,0,0,0,50000,5,狮王商业服务端
640,绝地靴,53,0,2,0,0,0,0,0,1377,8000,0,0,0,0,0,7,0,0,0,0,14,3,0,0,0,0,0,30000,5,狮王商业服务端
641,虎齿刀,58,0,1,0,0,0,0,3,1431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5,狮王商业服务端
642,青云鞋,99,0,1,0,0,0,0,0,1379,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,狮王商业服务端
643,足皮,99,0,1,0,0,0,0,0,1380,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,狮王商业服务端
644,青山鞋,99,0,1,0,0,0,0,0,1381,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,狮王商业服务端
645,扛造鞋,99,0,1,0,0,0,0,0,1382,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,狮王商业服务端
646,阿才的书,58,0,1,0,0,0,0,1,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
647,异形换位,51,1,1,0,0,0,0,0,304,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,5,狮王商业服务端
648,移动天灵,5,28,13,0,0,0,0,0,1083,20000,0,5,0,0,0,5,20,0,0,1,3,9,0,0,0,0,33,23000,5,狮王商业服务端
649,鞋子,99,0,1,0,0,0,0,0,1384,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,狮王商业服务端
650,红娥宝玉,58,0,1,0,0,0,0,1,1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
651,破山剑,6,8,99,0,0,0,0,0,1041,35000,0,0,0,0,0,1,50,0,0,0,0,0,0,0,0,0,0,100000,5,狮王商业服务端
652,阴阳刀,5,41,1,0,0,0,0,0,1064,40000,0,0,0,0,0,5,10,0,0,0,1,2,0,0,0,0,0,1000,5,狮王商业服务端
653,拐杖,5,42,1,0,0,0,0,0,1087,20000,0,0,0,0,0,10,10,0,0,1,10,10,0,0,0,0,0,50000,5,狮王商业服务端
654,神兽,58,0,1,0,0,0,0,3,1468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5,狮王商业服务端
655,封魔剑,5,1,36,0,0,0,0,0,1046,26000,0,3,0,0,0,7,22,0,0,2,4,10,5,4,0,0,150,60000,5,狮王商业服务端
656,魔镜,58,0,1,0,0,0,0,3,1343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5,狮王商业服务端
657,花色蜘蛛毒药,58,0,1,0,0,0,0,3,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
658,武炎铁饼,58,0,1,0,0,0,0,3,1441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5,狮王商业服务端
659,冰沙掌（秘籍）,4,1,1,0,0,0,0,0,304,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8800,5,狮王商业服务端
660,法师剑1,99,24,1,0,0,0,0,0,1047,12000,0,0,0,0,0,7,10,0,0,1,3,4,0,0,0,0,0,20000,5,狮王商业服务端
661,震天魔印,52,0,0,0,0,0,0,2,1441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24000,5,狮王商业服务端
662,思念珍珠,52,0,0,0,0,0,0,2,1346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,5,狮王商业服务端
663,法师剑2,99,24,1,0,0,0,0,0,1047,14000,0,0,0,0,0,8,10,0,0,1,4,7,0,0,0,0,0,30000,5,狮王商业服务端
664,天神法杖,5,24,18,0,0,0,0,0,1047,19000,0,0,0,0,0,6,22,0,0,1,4,21,0,0,0,0,0,100000,5,狮王商业服务端
665,稻草人木剑,58,0,1,0,0,0,0,1,1042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
666,法师剑4,99,24,1,0,0,0,0,0,1047,18000,0,0,0,0,0,10,16,0,0,1,5,13,0,0,0,0,45,70000,5,狮王商业服务端
667,临时,99,24,1,0,0,0,0,0,1047,20000,0,0,0,0,0,6,22,0,0,1,8,16,0,0,0,0,0,100000,5,狮王商业服务端
668,复血,20,0,3,0,0,0,0,0,818,9000,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,30000,5,狮王商业服务端
669,沃玛头盔,15,0,5,3,0,0,0,0,373,8000,2,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,21,6000,5,狮王商业服务端
670,天藤头盔,15,0,6,7,0,0,0,0,410,8000,3,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,29,9000,5,狮王商业服务端
671,添加头盔3,99,0,8,7,0,0,0,0,413,8000,1,4,0,2,7,0,0,0,0,0,0,0,0,0,0,0,36,7000,5,狮王商业服务端
672,添加头盔4,99,0,8,7,0,0,0,0,414,8000,2,7,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,8000,5,狮王商业服务端
673,风掌（秘籍）,4,1,1,0,0,0,0,0,304,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4000,5,狮王商业服务端
674,添加头盔5,99,0,8,7,0,0,0,0,415,8000,2,6,0,2,7,0,0,0,0,0,0,0,0,0,0,0,41,9000,5,狮王商业服务端
675,双刃剑,5,27,33,0,0,0,0,0,1044,22000,0,0,0,0,0,10,18,0,0,0,0,0,0,0,0,0,26,8500,5,狮王商业服务端
676,石人心核,58,0,1,0,0,0,0,3,1449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
677,体验破坏项链,99,0,4,0,0,0,0,0,836,5000,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,10,10000,5,狮王商业服务端
678,龙卷风（秘籍）,4,1,1,0,0,0,0,0,304,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14000,5,狮王商业服务端
679,风震天（秘籍）,4,1,1,0,0,0,0,0,304,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9200,5,狮王商业服务端
680,击风（秘籍）,4,1,1,0,0,0,0,0,304,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7200,5,狮王商业服务端
681,体验怨恨项链（神圣）,99,0,2,0,0,0,0,0,815,3000,0,0,0,0,0,0,0,0,0,2,3,7,0,0,0,0,10,10000,5,狮王商业服务端
682,体验昏暗封印（火）,99,0,1,0,0,0,0,0,816,3000,0,0,0,0,0,0,0,0,0,1,1,9,0,0,0,0,10,10000,5,狮王商业服务端
683,回生术（秘籍）,4,2,1,0,0,0,0,0,304,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20000,5,狮王商业服务端
684,乾坤一气,20,0,2,0,0,0,0,0,897,7000,0,0,0,0,0,0,0,0,0,2,4,9,0,0,0,0,0,30000,5,狮王商业服务端
685,_献血证,99,13,1,0,0,0,0,0,1330,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5,狮王商业服务端
686,毁灭手镯（风）,26,0,1,0,0,0,0,0,683,5000,1,1,0,0,0,0,0,0,0,1,1,2,4,2,0,0,0,30000,5,狮王商业服务端
687,怨恨项链（暗黑）,20,0,2,0,0,0,0,0,815,7000,0,0,0,0,0,0,0,0,0,2,1,2,6,4,0,0,0,30000,5,狮王商业服务端
688,怨恨项链（幻影）,20,0,2,0,0,0,0,0,815,7000,0,0,0,0,0,0,0,0,0,2,1,2,7,4,0,0,0,30000,5,狮王商业服务端
689,聚集灵魂火符（秘籍）,99,2,1,0,0,0,0,0,304,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9500,5,狮王商业服务端
690,分散灵魂火符（秘籍）,99,2,1,0,0,0,0,0,304,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9500,5,狮王商业服务端
691,瑕疵黑檀手镯,58,0,1,0,0,0,0,1,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
692,蛇谷老人手镯,58,0,1,0,0,0,0,1,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,狮王商业服务端
693,幽灵盾（雷）（秘籍）,99,2,1,0,0,0,0,0,304,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9000,5,狮王商业服务端
694,幽灵盾（风）（秘籍）,99,2,1,0,0,0,0,0,304,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9000,5,狮王商业服务端
695,强魔震法（秘籍）,4,2,1,0,0,0,0,0,304,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11600,5,狮王商业服务端
696,体验魔杖（火）,99,16,6,0,0,0,0,0,1280,8000,0,0,0,0,0,5,12,0,0,1,5,8,0,0,0,0,15,20000,5,狮王商业服务端
697,体验魔杖（冰）,99,16,6,0,0,0,0,0,1280,8000,0,0,0,0,0,5,12,0,0,1,5,8,0,0,0,0,15,20000,5,狮王商业服务端
698,润神戒指（暗黑）,22,0,2,0,0,0,0,0,475,5000,0,0,0,0,0,0,0,0,0,2,1,2,6,3,0,0,0,30000,5,狮王商业服务端
699,润神戒指（幻影）,22,0,2,0,0,0,0,0,475,5000,0,0,0,0,0,0,0,0,0,2,1,2,7,3,0,0,0,30000,5,狮王商业服务端
700,猛虎强势（秘籍）,4,2,1,0,0,0,0,0,304,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,100000,5,狮王商业服务端
701,如来手镯（暗黑）,26,0,2,0,0,0,0,0,663,6000,1,1,0,0,0,0,0,0,0,2,1,2,6,2,0,0,0,30000,5,狮王商业服务端
702,如来手镯（幻影）,26,0,2,0,0,0,0,0,663,6000,1,1,0,0,0,0,0,0,0,2,1,2,7,2,0,0,0,30000,5,狮王商业服务端
703,昏暗封印（雷）,20,0,1,0,0,0,0,0,816,6000,0,0,0,0,0,0,0,0,0,1,1,2,3,4,0,0,0,30000,5,狮王商业服务端
704,昏暗封印（风）,20,0,1,0,0,0,0,0,816,6000,0,0,0,0,0,0,0,0,0,1,1,2,4,4,0,0,0,30000,5,狮王商业服务端
