"Name","Race","RaceImg","Appr","Lvl","Undead","Tameble","Wz1","CoolEye","Exp","HP","MP","Wz2","Wz3","Ac","FireMAC","IceMAC","LightMAC","WindMAC","HolyMAC","DarkMAC","PhantomMAC","Dc","DcMax","McType","Mc","McMax","Speed","Hit","WALK_SPD","WalkWait","WalkStep","ATTACK_SPD","Wz4","UnKnow","OrgName"
"潘夜右护卫5","214","19","130","48","0","0","0","55","60800","1800","0","6","6","13","4","-5","5","-2","-2","5","2","42","61","3","42","61","18","22","1000","0","1","2400","0","","王者软件"
"潘夜右护卫50","214","19","130","48","0","0","0","65","59200","1800","0","6","6","11","4","-5","5","-2","-2","5","2","42","61","3","42","61","18","22","1000","0","1","2000","0","","王者软件"
"潘夜右护卫77","214","19","130","60","0","0","0","60","121600","3800","0","36","36","52","-3","4","5","-1","-1","5","2","70","81","3","75","125","18","22","1000","0","1","2400","0","","王者软件"
"潘夜守护神1","214","19","130","80","1","0","0","200","256000","9000","15","55","55","125","4","-1","5","-2","-2","5","2","180","250","3","190","250","18","22","1100","0","1","2400","10","","王者软件"
"守卫右狮","214","19","130","99","0","0","0","50","22400","2800","0","14","14","48","5","5","5","5","5","5","2","77","110","3","123","176","18","22","1000","0","1","2400","15","","王者软件"
"潘夜牛魔王9","215","19","139","94","1","0","0","100","192000","9500","0","45","45","60","5","-3","5","0","-1","5","3","90","140","4","90","140","23","25","1000","0","1","1500","10","","王者软件"
"潘夜牛魔王1","215","19","139","94","1","0","0","100","224000","10500","0","56","56","110","4","-4","5","-1","-2","5","1","198","264","4","156","233","23","25","1000","0","1","1500","10","","王者软件"
"潘夜牛魔王","215","19","139","94","1","0","0","100","224000","10500","0","56","56","110","5","-2","5","1","0","5","3","220","290","4","186","233","23","25","1000","0","1","1500","10","","王者软件"
"潘夜冰魔","216","19","133","45","0","0","0","40","41600","1200","0","5","5","11","5","-5","5","-1","-3","5","1","37","56","2","37","56","18","22","900","0","1","2200","0","","王者软件"
"潘夜冰魔0","216","19","133","45","0","0","0","50","41600","1200","0","5","5","11","5","-5","5","-1","-3","5","1","37","56","2","37","56","18","22","900","0","1","2200","0","","王者软件"
"潘夜冰魔5","216","19","133","48","0","0","0","45","56000","1600","0","5","5","13","6","-5","5","-1","-3","5","1","41","62","2","41","62","18","22","900","0","1","2200","0","","王者软件"
"潘夜冰魔50","216","19","133","48","0","0","0","55","56000","1600","0","5","5","13","5","-5","5","-1","-3","5","1","41","62","2","41","62","18","22","900","0","1","2200","0","","王者软件"
"潘夜云魔","216","19","134","45","0","0","0","40","41600","1200","0","5","5","11","5","-4","4","-1","-3","5","1","37","56","3","37","56","18","22","900","0","1","2200","0","","王者软件"
"潘夜云魔0","216","19","134","45","0","0","0","50","41600","1200","0","5","5","11","5","-4","4","-1","-3","5","1","37","56","3","37","56","18","22","900","0","1","2200","0","","王者软件"
"潘夜云魔5","216","19","134","48","0","0","0","55","56000","1600","0","5","5","13","5","-4","4","-1","-3","5","1","41","61","3","41","61","18","22","900","0","1","2200","0","","王者软件"
"潘夜云魔50","216","19","134","48","0","0","0","55","56000","1600","0","5","5","13","5","-4","4","-1","-3","5","1","41","61","3","41","61","18","22","900","0","1","2200","0","","王者软件"
"潘夜风魔0","216","19","135","45","0","0","0","50","41600","1200","0","5","5","11","5","-4","5","-3","-3","5","1","37","56","4","37","56","18","22","900","0","1","2200","0","","王者软件"
"潘夜风魔","216","19","135","45","0","0","0","60","41600","1200","0","5","5","11","5","-4","5","-3","-3","5","1","37","56","4","37","56","18","22","900","0","1","2200","0","","王者软件"
"潘夜风魔50","216","19","135","48","0","0","0","55","56000","1600","0","5","5","13","5","-4","5","-3","-3","5","1","41","62","4","41","62","18","22","900","0","1","2200","0","","王者软件"
"潘夜风魔5","216","19","135","48","0","0","0","65","56000","1600","0","5","5","11","5","-4","5","-3","-3","5","1","41","62","4","41","62","18","22","900","0","1","2200","0","","王者软件"
"潘夜火魔","216","19","136","45","0","0","0","40","41600","1200","0","5","5","11","3","-4","5","-1","-3","5","1","37","56","1","37","56","18","22","900","0","1","2200","0","","王者软件"
"潘夜火魔0","216","19","136","45","0","0","0","50","41600","1200","0","5","5","11","3","-4","5","-1","-3","5","1","37","56","1","37","56","18","22","900","0","1","2200","0","","王者软件"
"潘夜火魔5","216","19","136","48","0","0","0","45","56000","1600","0","5","5","11","3","-4","5","-1","-3","5","1","41","62","1","41","62","18","22","900","0","1","2200","0","","王者软件"
"潘夜火魔50","216","19","136","48","0","0","0","55","56000","1600","0","5","5","13","3","-4","5","-1","-3","5","1","41","62","1","41","62","18","22","900","0","1","2200","0","","王者软件"
"潘夜冰魔77","216","19","136","60","0","0","0","60","112000","3200","0","25","25","55","-2","3","5","0","-2","5","1","70","90","2","60","99","18","22","900","0","1","2200","0","","王者软件"
"赤黄猪王","216","19","150","76","1","0","0","100","16000","4000","0","16","16","36","0","0","0","0","0","0","0","33","77","7","33","77","23","25","1500","0","1","2000","0","","王者软件"
"怒龙神","216","19","152","82","0","0","0","100","16000","3500","0","22","22","22","0","0","0","0","0","0","0","44","88","3","44","88","23","25","1500","0","1","3000","0","","王者软件"
"冰原战士","216","19","2090","80","0","0","0","100","224000","5400","0","25","25","70","-3","2","-1","2","4","-5","2","160","190","7","170","205","14","18","1000","0","1","1000","10","","王者软件"
"冰原战士33","216","19","2090","80","0","0","0","100","224000","5400","0","25","25","70","-3","2","-1","2","4","-5","2","160","190","7","170","205","14","18","1000","0","1","1000","10","","王者软件"
"猿猴战士","217","19","154","45","0","1","0","30","19360","700","0","4","4","10","4","5","-2","-5","5","-4","-1","32","48","6","33","49","18","22","1000","0","1","1500","0","","王者软件"
"猿猴战士0","217","19","154","45","0","1","0","40","19360","700","0","4","4","10","4","5","-2","-5","5","-4","-1","32","48","6","33","49","18","22","1000","0","1","1500","0","","王者软件"
"猿猴战将","218","19","155","45","0","1","0","30","19360","700","0","4","4","10","5","5","-3","-4","5","-4","-1","32","48","6","33","49","18","22","1000","0","1","1500","0","","王者软件"
"猿猴战将0","218","19","155","45","0","1","0","40","19360","700","0","4","4","10","5","5","-3","-4","5","-4","-1","32","48","6","33","49","18","22","1000","0","1","1500","0","","王者软件"
"魔神怪2","219","19","157","46","0","0","0","40","21120","800","0","4","4","11","5","4","-1","-4","4","-3","0","21","43","6","22","44","18","21","800","0","1","1000","0","","王者软件"
"魔神怪20","219","19","157","46","0","0","0","50","21120","800","0","4","4","11","5","4","-1","-4","4","-3","0","21","43","6","22","44","18","21","800","0","1","1000","0","","王者软件"
"疯狂魔神盗","219","19","157","78","0","0","0","100","128000","4000","0","22","22","37","4","5","-1","-4","5","-3","-1","60","99","6","60","88","23","25","1000","0","1","1500","10","","王者软件"
"魔石咆哮者","219","19","195","80","0","0","0","100","245600","5600","0","10","10","100","3","-1","4","-2","-1","2","-5","190","225","6","180","220","20","20","800","0","1","1200","10","","王者软件"
"魔石咆哮者33","219","19","195","80","0","0","0","100","245600","5600","0","50","50","100","3","-1","4","-2","-1","2","-4","190","225","6","180","220","60","20","800","0","1","1200","10",\N,"王者软件"
"巨象兽","220","19","158","47","0","0","0","40","28160","1100","0","8","8","13","5","5","-1","-4","4","-5","-2","43","54","6","44","55","18","25","2000","0","1","3000","0","","王者软件"
"巨象兽0","220","19","158","47","0","0","0","50","28160","1100","0","8","8","13","5","5","-1","-4","4","-5","-2","43","54","6","44","55","18","25","2000","0","1","3000","0","","王者软件"
"石像狮子","221","19","160","49","0","0","0","60","60800","1300","0","11","11","13","-4","5","5","-4","-3","5","-3","50","60","6","50","60","18","22","1500","0","1","2500","0","","王者软件"
"石像狮子96","221","19","160","49","0","0","0","60","60800","1300","0","14","14","27","-4","5","5","-4","-3","5","-3","50","60","6","79","97","18","22","1500","0","1","2500","0","","王者软件"
"石像狮子98","221","19","160","49","0","0","0","60","60800","1300","0","14","14","27","-4","5","5","-4","-3","5","-3","50","60","6","79","97","18","22","1500","0","1","2500","0","","王者软件"
"石像狮子0","221","19","160","49","0","0","0","70","60800","1300","0","11","11","13","-4","5","5","-4","-3","5","-3","50","60","6","50","60","18","22","1500","0","1","2500","0","","王者软件"
"石像狮子5","221","19","160","51","0","0","0","60","91200","2000","0","11","11","16","-4","5","5","-4","-3","5","-3","50","60","6","60","70","18","22","1500","0","1","2500","0","","王者软件"
"石像狮子37","221","19","160","51","0","0","0","60","109440","2000","0","11","11","16","-4","5","5","-4","-3","5","-3","50","60","6","60","70","18","22","1500","0","1","2500","0",\N,"王者软件"
"石像狮子50","221","19","160","51","0","0","0","70","91200","2000","0","11","11","16","-4","5","5","-4","-3","5","-3","50","60","6","60","70","18","22","1500","0","1","2500","0","","王者软件"
"石像狮子77","221","19","160","60","0","0","0","60","108800","2400","0","22","22","75","-3","5","5","-4","-3","5","-2","125","220","6","125","220","18","22","1500","0","1","2500","0","","王者软件"
"守卫狮子","221","19","160","99","0","0","0","60","30400","2600","0","28","28","55","5","5","5","5","5","5","-3","99","121","6","158","193","18","22","1500","0","1","2500","15","","王者软件"
"冰原勇士","221","19","2060","75","0","0","0","80","208000","3000","0","35","35","100","1","2","-5","4","-4","4","-1","165","205","6","165","205","18","22","1000","0","1","1500","10","","王者软件"
"冰原勇士33","221","19","2060","75","0","0","0","80","208000","3000","0","35","35","100","1","2","-5","4","-4","4","-1","165","205","6","165","205","18","22","1000","0","1","1500","10","","王者软件"
"武力神将","222","19","161","51","0","0","0","50","72000","2300","0","16","16","17","-2","3","3","-2","-5","5","-1","60","77","1","77","88","18","25","1600","0","1","1500","0","","王者软件"
"武力神将81","222","19","161","51","0","0","0","50","72000","2300","0","22","22","38","-2","3","3","-2","-5","5","-1","60","77","1","123","140","18","25","1600","0","1","1500","0","","王者软件"
"武力神将0","222","19","161","51","0","0","0","60","72000","2300","0","16","16","17","-2","3","3","-2","-5","5","-1","60","77","1","77","88","18","25","1600","0","1","1500","0","","王者软件"
"武力神将5","222","19","161","53","0","0","0","50","115200","3400","0","16","16","20","-3","3","3","-2","-5","5","-1","66","85","1","85","96","18","25","1600","0","1","1500","0","","王者软件"
"武力神将50","222","19","161","53","0","0","0","60","115200","3400","0","16","16","20","-3","3","3","-2","-5","5","-1","66","85","1","85","96","18","25","1600","0","1","1500","0","","王者软件"
"武力神将77","222","19","161","60","0","0","0","60","121600","4000","0","32","32","50","-2","3","3","-1","-4","5","-1","77","105","1","105","125","18","25","1600","0","1","1500","0","","王者软件"
"震天首将","222","19","161","79","0","0","0","100","144000","4500","0","27","27","44","-3","5","-3","5","-4","5","2","66","110","1","66","99","23","25","1000","0","1","1500","10","","王者软件"
"震天魔神9","223","19","164","95","0","0","0","100","192000","10000","0","50","50","60","-2","5","-2","5","-3","5","4","150","190","6","120","160","23","25","800","0","1","1500","10","","王者软件"
"震天魔神","223","19","164","95","0","0","0","100","240000","11250","0","60","60","110","-1","5","-1","5","-2","5","4","220","275","6","160","215","23","25","800","0","1","1500","10","","王者软件"
"震天魔神02","223","19","164","95","0","0","0","100","240000","11250","0","70","70","110","-3","5","-3","5","-4","5","2","220","275","6","101","145","23","25","800","0","1","1500","10",\N,"王者软件"
"震天魔神1","223","19","164","95","0","0","0","100","240000","11250","0","70","70","110","-3","5","-3","5","-4","5","2","220","275","6","101","145","23","25","800","0","1","1500","10","","王者软件"
"震天神兵","223","19","164","95","0","0","0","100","1600000","11250","0","60","60","97","-4","5","-4","5","-5","5","2","220","275","6","121","165","23","25","800","0","1","1500","10","","王者软件"
"火焰狮子","224","19","159","48","0","0","0","60","57600","1600","0","11","11","13","-4","5","5","-4","-3","5","-3","50","60","1","44","55","18","22","1500","0","1","2000","0","","王者软件"
"火焰狮子97","224","19","159","48","0","0","0","60","57600","1600","0","14","14","27","-4","5","5","-4","-3","5","-3","50","60","1","70","88","18","22","1500","0","1","2000","0","","王者软件"
"火焰狮子99","224","19","159","48","0","0","0","60","57600","1600","0","14","14","27","-4","5","5","-4","-3","5","-3","50","60","1","70","88","18","22","1500","0","1","2000","0","","王者软件"
"火焰狮子0","224","19","159","48","0","0","0","70","57600","1600","0","11","11","13","-4","5","5","-4","-3","5","-3","50","60","1","44","55","18","22","1500","0","1","2000","0","","王者软件"
"火焰狮子5","224","19","159","50","0","0","0","60","86400","2400","0","11","11","16","-4","5","5","-4","-3","5","-3","60","60","1","55","66","18","22","1500","0","1","2000","0","","王者软件"
"火焰狮子37","224","19","159","50","0","0","0","60","103680","2400","0","11","11","16","-4","5","5","-4","-3","5","-3","60","60","1","55","66","18","22","1500","0","1","2000","0",\N,"王者软件"
"火焰狮子50","224","19","159","50","0","0","0","70","86400","2400","0","11","11","16","-4","5","5","-4","-3","5","-3","50","60","1","55","66","18","22","1500","0","1","2000","0","","王者软件"
"骷髅教主9","225","19","141","91","1","0","0","100","128000","6000","0","33","33","60","0","0","0","0","0","0","0","90","130","1","90","130","23","25","1000","0","1","1500","10","","王者软件"
"骷髅教主1","225","19","141","91","1","0","0","100","160000","7500","0","44","44","79","0","0","0","0","0","0","0","121","187","1","111","155","23","25","1000","0","1","1500","10","","王者软件"
"骷髅教主","225","19","141","91","1","0","0","100","160000","7500","0","44","44","79","0","0","0","0","0","0","0","121","187","1","141","185","23","25","1000","0","1","1500","10","","王者软件"
"天外战神","226","19","30","90","1","0","0","100","384000","6000","0","39","39","92","4","4","3","4","4","0","0","90","173","3","129","151","23","25","1000","0","1","1500","10"," ","王者软件"
"天外战神33","226","19","30","90","1","0","0","100","384000","6000","0","39","39","92","4","4","3","4","4","0","0","90","173","3","129","151","23","25","1000","0","1","1500","10"," ","王者软件"
"霸王教主02","226","19","120","95","1","0","0","100","320000","12000","0","63","63","124","-1","4","-4","5","-2","5","5","253","275","3","152","218","23","25","800","0","1","1200","10",\N,"王者软件"
"霸王教主1","226","19","120","95","1","0","0","100","320000","12000","0","63","63","124","-1","4","-4","5","-2","5","5","253","275","3","152","218","23","25","800","0","1","1200","10","","王者软件"
"霸王教主9","226","19","120","96","1","0","0","100","240000","10000","0","43","43","60","3","5","-3","5","-1","5","5","150","190","3","120","150","23","25","800","0","1","1200","10","","王者软件"
"血色逆魔1","226","19","120","96","1","0","0","100","320000","10000","0","63","63","124","5","-2","-2","5","4","5","-2","253","275","3","200","250","23","25","800","0","1","1200","10","","王者软件"
"霸王教主","226","19","120","96","1","0","0","100","320000","12000","0","63","63","124","3","5","-2","5","0","5","5","253","275","3","200","250","23","25","800","0","1","1200","10","","王者软件"
"霸王教主2","226","19","120","96","1","0","0","100","400000","15000","0","120","120","175","3","5","0","5","1","5","5","253","255","3","255","255","23","25","600","0","1","800","10","","王者软件"
"诺玛教主","226","19","186","97","0","0","0","100","320000","12750","0","66","66","114","4","2","3","-3","-3","5","-2","264","275","3","225","253","23","25","600","0","1","1000","12","","王者软件"
"诺玛教主02","226","19","186","97","0","0","0","100","320000","12750","0","66","66","114","4","2","3","-3","-3","5","-2","264","275","3","225","253","23","25","600","0","1","1000","12",\N,"王者软件"
"诺玛教主1","226","19","186","97","0","0","0","100","320000","12750","0","66","66","114","4","2","3","-3","-3","5","-2","264","275","3","225","253","23","25","600","0","1","1000","12","","王者软件"
"血色圣君3","226","19","186","100","0","0","0","200","320000","14000","0","66","66","135","6","4","6","-4","-1","5","3","264","280","3","230","250","23","25","600","0","1","1000","10","","王者软件"
"地天灭王","226","19","186","100","0","0","0","200","420000","16000","0","65","65","140","5","-2","5","-4","-1","4","-2","240","280","4","210","260","40","25","900","0","1","1200","10","","王者软件"
"地天灭王02","226","19","186","100","0","0","0","200","420000","16000","0","65","65","140","5","-2","5","-4","-1","4","-2","240","280","4","210","260","40","25","900","0","1","1200","10",\N,"王者软件"
"地天灭王1","226","19","186","100","0","0","0","200","420000","16000","0","65","65","140","5","-2","5","-4","-1","4","-2","240","280","4","210","260","40","25","900","0","1","1200","10",\N,"王者软件"
"异界之门","227","19","5","100","0","0","0","0","0","9998","0","999","999","999","0","0","0","0","0","0","0","0","0","0","0","0","200","200","0","0","0","0","0","","王者软件"
"触角神魔","228","19","2","60","1","0","0","60","153600","2500","0","20","20","53","-1","3","-4","5","-3","5","5","0","0","3","99","107","18","22","1300","0","1","1400","10","","王者软件"
"触角神魔2","228","19","2","70","1","0","0","70","201600","3000","0","80","80","106","1","5","-1","5","-1","5","5","0","0","3","220","245","18","22","1300","0","1","1400","10","","王者软件"
"触角神魔33","228","19","2","70","1","0","0","70","201600","3000","0","80","80","106","1","5","-1","5","-1","5","5","0","0","3","220","245","18","22","1300","0","1","1400","10","","王者软件"
"天外飞魔","228","19","32","90","1","0","0","100","384000","6000","0","39","39","92","4","4","4","4","6","0","0","85","173","3","129","151","23","25","1000","0","1","1500","10"," ","王者软件"
"天外飞魔33","228","19","32","90","1","0","0","100","384000","6000","0","39","39","92","4","4","4","4","6","0","0","85","173","3","129","151","23","25","1000","0","1","1500","10"," ","王者软件"
"冰原火猪","228","19","171","60","0","0","0","100","104000","2700","0","30","30","40","-2","4","-5","4","-4","4","-1","70","130","6","125","185","10","10","1300","0","1","1200","10","","王者软件"
"冰原火猪33","228","19","171","60","0","0","0","100","104000","2700","0","30","30","40","-2","4","-5","4","-4","4","-1","70","130","6","125","185","10","10","1300","0","1","1200","10","","王者软件"
"变异毒蜥","228","19","194","80","1","0","0","60","240800","3900","0","10","10","60","0","-2","1","-4","-1","1","-5","160","210","6","180","180","20","20","700","0","1","1200","10","","王者软件"
"变异毒蜥33","228","19","194","80","1","0","0","60","240800","3900","0","40","45","60","0","-2","1","-4","-1","1","-2","160","210","6","180","180","40","20","700","0","1","1200","10","","王者软件"
"爆毒神魔","228","37","93","60","1","0","0","60","156800","2600","0","23","23","53","-3","5","-4","5","-3","5","5","0","0","6","107","165","18","22","1500","0","1","1800","10","","王者软件"
"爆毒神魔2","228","37","93","70","1","0","0","70","204800","3100","0","83","83","113","0","5","-1","5","0","5","5","0","0","6","230","250","18","22","1500","0","1","1800","10","","王者软件"
"爆毒神魔33","228","37","93","70","1","0","0","70","204800","3100","0","83","83","113","0","5","-1","5","0","5","5","0","0","6","230","250","18","22","1500","0","1","1800","10","","王者软件"
"冰城帝王02","228","37","2050","99","0","0","0","150","192000","14000","0","60","60","100","-1","5","-3","3","-3","2","-2","165","208","6","165","208","23","25","800","0","1","1000","10",\N,"王者软件"
"冰城帝王1","228","37","2050","99","0","0","0","150","192000","14000","0","60","60","100","-1","5","-3","3","-3","2","-2","165","208","6","165","208","23","25","800","0","1","1000","10","","王者软件"
"冰城帝王","228","37","2050","99","0","0","0","150","292000","14000","0","60","60","140","-1","5","-3","3","-3","2","-2","205","248","6","205","248","23","25","400","0","1","600","10","","王者软件"
"暗天血魔2","228","37","2050","99","0","0","0","150","320000","12000","0","60","60","140","-1","5","3","3","-3","3","-2","235","280","6","205","248","23","25","400","0","1","600","10","","王者软件"
"红衣法师","229","19","19","60","1","0","0","70","166400","2800","0","17","17","53","-1","5","-4","5","-2","5","5","95","128","6","95","128","18","22","1500","0","1","2200","10","","王者软件"
"红衣法师2","229","19","19","70","1","0","0","70","214400","3300","0","87","87","103","1","5","-2","5","-1","5","5","165","198","6","185","215","18","22","1500","0","1","2200","10","","王者软件"
"红衣法师33","229","19","19","70","1","0","0","70","214400","3300","0","87","87","103","1","5","-2","5","-1","5","5","165","198","6","185","215","18","22","1500","0","1","2200","10","","王者软件"
"神舰守护神1","230","19","10","80","1","0","0","100","240000","9000","15","44","44","125","-1","4","-4","5","-2","5","5","187","253","7","187","253","23","25","1200","0","1","1500","10","","王者软件"
"霸王守卫9","230","19","10","80","1","0","0","100","320000","8000","0","33","33","56","-1","4","-4","5","-2","5","5","165","220","7","165","220","23","25","1000","0","1","1500","10","","王者软件"
"霸王守卫","230","19","10","80","1","0","0","100","320000","8000","0","44","44","125","-1","4","-4","5","-2","5","5","187","253","7","187","253","23","25","1000","0","1","1500","10","","王者软件"
"霸王守卫2","230","19","10","80","1","0","0","100","320000","10000","0","94","94","150","1","4","-2","5","0","5","5","227","253","7","227","253","23","25","1000","0","1","1500","10","","王者软件"
"霸王守卫33","230","19","10","80","1","0","0","100","320000","10000","0","94","94","150","1","4","-2","5","0","5","5","227","253","7","227","253","23","25","1000","0","1","1500","10","","王者软件"
"禁地魔王","255","19","2050","99","0","0","0","200","292000","12000","0","60","60","120","5","-2","3","4","-2","1","-3","200","250","1","200","250","30","25","700","0","1","550","10",\N,"王者软件"
"超级黑野猪","423","216","19","150","90","1","0","100","192000","6000","0","25","25","90","2","5","4","5","4","4","2","120","180","7","0","0","140","50","400","0","1","2200","0","","王者软件"
