"Idx","Name","Stdmode","Shape","Weight","CharLooks","Anicount","Source","Reserved","Throw","Looks","DuraMax","Ac","Ac2","Mac_Type","Mac","Mac2","Dc","Dc2","Sac","Sac2","Mc_Type","Mc","Mc2","Func_Type","Func","Amulet","Need","NeedLevel","Price","Stock","OrgName"
"952","破荒项链（幻影）","20","0","3","0","0","0","0","0","819","8000","0","0","0","0","0","2","7","0","0","0","0","0","7","4","0","0","152","30000","5","王者软件"
"953","魔云项链（火）","20","0","1","0","0","0","0","0","859","6000","0","0","0","0","0","0","0","0","0","1","1","7","1","3","0","0","152","30000","5","王者软件"
"954","魔云项链（冰）","20","0","1","0","0","0","0","0","859","6000","0","0","0","0","0","0","0","0","0","1","1","7","2","3","0","0","152","30000","5","王者软件"
"955","魔云项链（雷）","20","0","1","0","0","0","0","0","859","6000","0","0","0","0","0","0","0","0","0","1","1","7","3","3","0","0","152","30000","5","王者软件"
"956","魔云项链（风）","20","0","1","0","0","0","0","0","859","6000","0","0","0","0","0","0","0","0","0","1","1","7","4","3","0","0","152","30000","5","王者软件"
"957","魔云项链（神圣）","20","0","1","0","0","0","0","0","859","6000","0","0","0","0","0","0","0","0","0","1","1","7","5","3","0","0","152","30000","5","王者软件"
"958","魔云项链（暗黑）","20","0","1","0","0","0","0","0","859","6000","0","0","0","0","0","0","0","0","0","1","1","7","6","3","0","0","152","30000","5","王者软件"
"959","魔云项链（幻影）","20","0","1","0","0","0","0","0","859","6000","0","0","0","0","0","0","0","0","0","1","1","7","7","3","0","0","152","30000","5","王者软件"
"960","定心项链（火）","20","0","2","0","0","0","0","0","839","7000","0","0","0","0","0","0","0","0","0","2","2","6","1","3","0","0","152","30000","5","王者软件"
"961","定心项链（冰）","20","0","2","0","0","0","0","0","839","7000","0","0","0","0","0","0","0","0","0","2","2","6","2","3","0","0","152","30000","5","王者软件"
"962","定心项链（雷）","20","0","2","0","0","0","0","0","839","7000","0","0","0","0","0","0","0","0","0","2","2","6","3","3","0","0","152","30000","5","王者软件"
"963","定心项链（风）","20","0","2","0","0","0","0","0","839","7000","0","0","0","0","0","0","0","0","0","2","2","6","4","3","0","0","152","30000","5","王者软件"
"964","定心项链（神圣）","20","0","2","0","0","0","0","0","839","7000","0","0","0","0","0","0","0","0","0","2","2","6","5","3","0","0","152","30000","5","王者软件"
"965","定心项链（暗黑）","20","0","2","0","0","0","0","0","839","7000","0","0","0","0","0","0","0","0","0","2","2","6","6","3","0","0","152","30000","5","王者软件"
"966","定心项链（幻影）","20","0","2","0","0","0","0","0","839","7000","0","0","0","0","0","0","0","0","0","2","2","6","7","3","0","0","152","30000","5","王者软件"
"967","金棱手镯（火）","26","0","5","0","0","0","0","0","685","8000","0","0","0","0","0","2","4","0","0","0","0","0","1","2","0","0","147","30000","5","王者软件"
"968","金棱手镯（冰）","26","0","5","0","0","0","0","0","685","8000","0","0","0","0","0","2","4","0","0","0","0","0","2","2","0","0","147","30000","5","王者软件"
"969","金棱手镯（雷）","26","0","5","0","0","0","0","0","685","8000","0","0","0","0","0","2","4","0","0","0","0","0","3","2","0","0","147","30000","5","王者软件"
"970","金棱手镯（风）","26","0","5","0","0","0","0","0","685","8000","0","0","0","0","0","2","4","0","0","0","0","0","4","2","0","0","147","30000","5","王者软件"
"971","金棱手镯（神圣）","26","0","5","0","0","0","0","0","685","8000","0","0","0","0","0","2","4","0","0","0","0","0","5","2","0","0","147","30000","5","王者软件"
"972","金棱手镯（暗黑）","26","0","5","0","0","0","0","0","685","8000","0","0","0","0","0","2","4","0","0","0","0","0","6","2","0","0","147","30000","5","王者软件"
"973","金棱手镯（幻影）","26","0","5","0","0","0","0","0","685","8000","0","0","0","0","0","2","4","0","0","0","0","0","7","2","0","0","147","30000","5","王者软件"
"974","思过手镯（火）","26","0","2","0","0","0","0","0","703","5000","0","0","0","0","0","0","0","0","0","1","2","3","1","1","0","0","147","30000","5","王者软件"
"975","思过手镯（冰）","26","0","2","0","0","0","0","0","703","5000","0","0","0","0","0","0","0","0","0","1","2","3","2","1","0","0","147","30000","5","王者软件"
"976","思过手镯（雷）","26","0","2","0","0","0","0","0","703","5000","0","0","0","0","0","0","0","0","0","1","2","3","3","1","0","0","147","30000","5","王者软件"
"977","思过手镯（风）","26","0","2","0","0","0","0","0","703","5000","0","0","0","0","0","0","0","0","0","1","2","3","4","1","0","0","147","30000","5","王者软件"
"978","思过手镯（神圣）","26","0","2","0","0","0","0","0","703","5000","0","0","0","0","0","0","0","0","0","1","2","3","5","1","0","0","147","30000","5","王者软件"
"979","思过手镯（暗黑）","26","0","2","0","0","0","0","0","703","5000","0","0","0","0","0","0","0","0","0","1","2","3","6","1","0","0","147","30000","5","王者软件"
"980","思过手镯（幻影）","26","0","2","0","0","0","0","0","703","5000","0","0","0","0","0","0","0","0","0","1","2","3","7","1","0","0","147","30000","5","王者软件"
"981","世尊手镯（火）","26","0","3","0","0","0","0","0","725","6000","0","0","0","0","0","0","0","0","0","2","1","4","1","1","0","0","147","30000","5","王者软件"
"982","世尊手镯（冰）","26","0","3","0","0","0","0","0","725","6000","0","0","0","0","0","0","0","0","0","2","1","4","2","1","0","0","147","30000","5","王者软件"
"983","世尊手镯（雷）","26","0","3","0","0","0","0","0","725","6000","0","0","0","0","0","0","0","0","0","2","1","4","3","1","0","0","147","30000","5","王者软件"
"984","世尊手镯（风）","26","0","3","0","0","0","0","0","725","6000","0","0","0","0","0","0","0","0","0","2","1","4","4","1","0","0","147","30000","5","王者软件"
"985","世尊手镯（神圣）","26","0","3","0","0","0","0","0","725","6000","0","0","0","0","0","0","0","0","0","2","1","4","5","1","0","0","147","30000","5","王者软件"
"986","世尊手镯（暗黑）","26","0","3","0","0","0","0","0","725","6000","0","0","0","0","0","0","0","0","0","2","1","4","6","1","0","0","147","30000","5","王者软件"
"987","世尊手镯（幻影）","26","0","3","0","0","0","0","0","725","6000","0","0","0","0","0","0","0","0","0","2","1","4","7","1","0","0","147","30000","5","王者软件"
"988","生锈师承戒指","44","1","1","0","0","0","0","0","538","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1000","5","王者软件"
"989","生锈龙马戒指","44","1","1","0","0","0","0","0","518","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1000","5","王者软件"
"990","生锈青云戒指","44","1","1","0","0","0","0","0","553","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1000","5","王者软件"
"991","生锈破荒项链","44","1","1","0","0","0","0","0","819","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1000","5","王者软件"
"992","生锈魔云项链","44","1","1","0","0","0","0","0","859","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1000","5","王者软件"
"993","生锈定心项链","44","1","1","0","0","0","0","0","839","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1000","5","王者软件"
"994","生锈金棱手镯","44","1","1","0","0","0","0","0","685","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1000","5","王者软件"
"995","生锈思过手镯","44","1","1","0","0","0","0","0","703","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1000","5","王者软件"
"996","生锈世尊手镯","44","1","1","0","0","0","0","0","725","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1000","5","王者软件"
"997","破血狂杀（秘籍）","4","0","1","0","0","0","0","0","309","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5600","0","王者软件"
"998","斗转星移（秘籍）","4","0","1","0","0","0","0","0","309","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5600","5","王者软件"
"999","铁布衫（秘籍）","4","0","1","0","0","0","0","0","309","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5600","0","王者软件"
"1000","乾坤大挪移（秘籍）","4","0","1","0","0","0","0","0","309","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5600","0","王者软件"
"1001","十方斩（秘籍）","4","0","1","0","0","0","0","0","309","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5600","0","王者软件"
"1002","阴阳法环（秘籍）","4","2","1","0","0","0","0","0","309","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5600","0","王者软件"
"1003","妙影无踪（秘籍）","4","2","1","0","0","0","0","0","309","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5600","0","王者软件"
"1004","移花接玉（秘籍）","4","2","1","0","0","0","0","0","309","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5600","0","王者软件"
"1005","云寂术（秘籍）","4","2","1","0","0","0","0","0","309","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5600","0","王者软件"
"1006","魄冰刺（秘籍）","4","1","1","0","0","0","0","0","309","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5600","0","王者软件"
"1007","怒神霹雳（秘籍）","4","1","1","0","0","0","0","0","309","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5600","0","王者软件"
"1008","焰天火雨（秘籍）","4","1","1","0","0","0","0","0","309","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5600","0","王者软件"
"1009","凝血离魂（秘籍）","4","1","1","0","0","0","0","0","309","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5600","0","王者软件"
"1010","影魅之刃","5","46","22","0","0","0","0","0","1076","30000","0","10","0","0","15","2","55","0","0","0","5","25","0","0","0","0","150","50000","0","王者软件"
"1011","末日之刃","5","45","22","0","0","0","0","0","1076","45000","0","10","0","0","15","2","60","0","0","0","5","30","0","0","0","0","150","50000","0","王者软件"
"1012","狂龙爪","5","42","12","0","0","0","0","0","1087","30000","0","0","0","0","0","10","34","0","0","1","10","30","0","0","0","0","0","50000","0","王者软件"
"1013","游戏点卷","52","0","0","0","0","0","0","2","192","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","0","王者软件"
"1014","诺玛屠龙","6","4","100","0","0","0","0","0","1070","36000","0","0","0","0","0","2","41","0","0","0","0","0","0","0","0","0","155","50000","5","王者软件"
"1015","诺玛嗜魂法杖","6","3","16","0","0","0","0","0","1085","19000","0","0","0","0","0","6","20","0","0","1","6","12","0","0","0","0","155","50000","5","王者软件"
"1016","诺玛龙纹剑","5","20","37","0","0","0","0","0","1104","26000","0","3","0","0","0","9","22","0","0","2","5","15","0","0","3","0","155","50000","5","王者软件"
"1017","嫁祸卡","52","0","1","0","0","0","0","2","180","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","王者软件"
"1018","血花落照（血）","44","1","1","0","0","0","0","0","1470","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1000","5","王者软件"
"1019","血花落照（花）","44","1","1","0","0","0","0","0","1471","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","10000","5","王者软件"
"1020","血花落照（落）","44","1","1","0","0","0","0","0","1472","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1000","王者软件"
"1021","血花落照（照）","44","1","1","0","0","0","0","0","1473","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","10000","5","王者软件"
"1022","黑天暗云（黑）","44","1","1","0","0","0","0","0","1474","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1000","5","王者软件"
"1023","黑天暗云（天）","44","1","1","0","0","0","0","0","1475","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","10000","5","王者软件"
"1024","黑天暗云（暗）","44","1","1","0","0","0","0","0","1476","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","10000","5","王者软件"
"1025","黑天暗云（云）","44","1","1","0","0","0","0","0","1477","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","10000","5","王者软件"
"1026","九宫云雾（九）","44","1","1","0","0","0","0","0","1480","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","10000","5","王者软件"
"1027","九宫云雾（宫）","44","1","1","0","0","0","0","0","1481","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","10000","5","王者软件"
"1028","九宫云雾（云）","44","1","1","0","0","0","0","0","1482","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","10000","5","王者软件"
"1029","九宫云雾（雾）","44","1","1","0","0","0","0","0","1483","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","10000","5","王者软件"
"1030","万里碧海（万）","44","1","1","0","0","0","0","0","1484","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","10000","5","王者软件"
"1031","万里碧海（里）","44","1","1","0","0","0","0","0","1485","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","10000","5","王者软件"
"1032","万里碧海（碧）","44","1","1","0","0","0","0","0","1486","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","10000","5","王者软件"
"1033","万里碧海（海）","44","1","1","0","0","0","0","0","1487","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","10000","5","王者软件"
"1034","血花落照","19","144","1","0","0","0","0","0","1490","8000","0","2","0","0","0","1","9","0","0","0","0","0","0","0","0","0","0","50000","5","王者软件"
"1035","黑天暗云","19","145","1","0","0","0","0","0","1491","8000","0","2","0","0","0","0","0","0","0","1","2","7","0","0","0","0","0","50000","5","王者软件"
"1036","九宫云雾","19","145","1","0","0","0","0","0","1492","8000","0","2","0","0","0","0","0","0","0","2","2","7","0","0","0","0","0","50000","5","王者软件"
"1037","万里碧海","19","146","1","0","0","0","0","0","1493","8000","0","0","0","0","0","2","5","0","0","0","2","5","0","0","0","0","0","50000","5","王者软件"
"1038","飞龙剑（火）","5","2","20","0","0","0","0","0","1050","32000","0","4","0","0","0","0","48","0","0","0","3","16","1","8","0","0","160","100000","5","王者软件"
"1039","飞龙剑（冰）","5","2","20","0","0","0","0","0","1050","32000","0","4","0","0","0","0","48","0","0","0","3","16","2","7","0","0","160","100000","5","王者软件"
"1040","飞龙剑（雷）","5","2","20","0","0","0","0","0","1050","32000","0","4","0","0","0","0","48","0","0","0","3","16","3","7","0","0","160","100000","5","王者软件"
"1041","飞龙剑（风）","5","2","20","0","0","0","0","0","1050","32000","0","4","0","0","0","0","48","0","0","0","3","16","4","7","0","0","160","100000","5","王者软件"
"1042","飞龙剑（神圣）","5","2","20","0","0","0","0","0","1050","32000","0","4","0","0","0","0","48","0","0","0","3","16","5","6","0","0","160","100000","5","王者软件"
"1043","飞龙剑（暗黑）","5","2","20","0","0","0","0","0","1050","32000","0","4","0","0","0","0","48","0","0","0","3","16","6","7","0","0","160","100000","5","王者软件"
"1044","飞龙剑（幻影）","5","2","20","0","0","0","0","0","1050","32000","0","4","0","0","0","0","48","0","0","0","3","16","7","8","0","0","160","100000","5","王者软件"
"1045","麒麟宝铠（男）","10","6","81","0","0","0","0","0","983","39000","7","22","0","4","7","0","3","0","0","0","0","0","0","0","0","0","152","100000","5","王者软件"
"1046","麒麟宝铠（女）","11","6","81","0","0","0","0","0","993","39000","7","22","0","4","7","0","3","0","0","0","0","0","0","0","0","0","152","100000","5","王者软件"
"1047","仙风神袍（男）","10","7","25","0","0","0","0","0","1023","25000","4","14","0","7","11","0","0","0","0","1","2","6","0","0","0","0","152","100000","5","王者软件"
"1048","仙风神袍（女）","11","7","25","0","0","0","0","0","1033","25000","4","14","0","7","11","0","0","0","0","1","2","6","0","0","0","0","152","100000","5","王者软件"
"1049","阴阳圣衣（男）","10","8","40","0","0","0","0","0","1003","29000","5","16","0","6","8","0","0","0","0","2","1","7","0","0","0","0","152","100000","5","王者软件"
"1050","阴阳圣衣（女）","11","8","40","0","0","0","0","0","1013","29000","5","16","0","6","8","0","0","0","0","2","1","7","0","0","0","0","152","100000","5","王者软件"
"1051","天赐战甲（男）","10","1","25","0","0","0","0","0","984","25000","8","23","0","8","14","1","7","0","0","0","2","8","0","0","0","0","162","100000","5","王者软件"
"1052","天赐战甲（女）","11","1","25","0","0","0","0","0","994","25000","8","23","0","8","14","1","7","0","0","0","2","8","0","0","0","0","162","100000","5","王者软件"
"1053","绝世极品战甲（男）1","10","1","28","0","0","0","0","0","985","30000","9","28","0","9","18","1","10","0","0","0","2","11","0","0","0","0","172","100000","5","王者软件"
"1054","绝世极品战甲（女）1","11","1","28","0","0","0","0","0","995","30000","9","28","0","9","18","1","10","0","0","0","2","11","0","0","0","0","172","100000","5","王者软件"
"1055","神勇之物","20","147","2","0","0","0","0","0","917","7000","1","1","0","1","1","0","7","0","0","0","0","7","0","0","0","0","0","50000","5","王者软件"
"1056","智慧之物","26","148","1","0","0","0","0","0","595","6000","1","1","0","1","1","0","4","0","0","0","0","4","0","0","0","0","0","50000","5","王者软件"
"1057","正义之物","26","149","1","0","0","0","0","0","596","6000","1","1","0","1","1","0","4","0","0","0","0","4","0","0","0","0","0","50000","5","王者软件"
"1058","节制之物","22","150","1","0","0","0","0","0","765","5000","1","1","0","1","1","0","7","0","0","0","0","7","0","0","0","0","0","50000","5","王者软件"
"1059","决断之物","22","151","1","0","0","0","0","0","766","5000","1","1","0","1","1","0","7","0","0","0","0","7","0","0","0","0","0","50000","5","王者软件"
"1060","勇者勋章","30","1","1","0","0","0","0","0","320","40000","0","1","0","0","1","0","2","0","0","0","0","2","0","0","0","0","1","50000","5","王者软件"
"1061","尊者勋章","30","1","1","0","0","0","0","0","320","40000","1","1","0","1","1","0","4","0","0","0","0","4","0","0","0","0","1","100000","5","王者软件"
"1062","王者勋章","30","1","1","0","0","0","0","0","1456","60000","1","2","0","1","2","0","6","0","0","0","0","6","0","0","0","0","1","100000","5","王者软件"
"1063","圣者勋章","30","1","1","0","0","0","0","0","1456","60000","2","2","0","2","2","0","8","0","0","0","0","8","0","0","0","0","1","100000","5","王者软件"
"1064","白金勋章","30","1","1","0","0","0","0","0","1456","60000","2","3","0","3","3","0","10","0","0","0","0","10","0","0","0","0","1","100000","5","王者软件"
"1065","钻石勋章","30","1","3","0","0","0","0","0","1456","60000","3","3","0","3","3","0","12","0","0","0","0","12","0","0","0","0","1","100000","5","王者软件"
"1066","金刚勋章","30","1","1","0","0","0","0","0","1456","60000","5","15","0","5","12","1","1","0","0","0","1","1","0","0","0","0","1","100000","5","王者软件"
"1067","经验勋章","30","1","1","0","0","0","0","0","1456","60000","0","1","0","0","1","0","1","0","0","0","0","1","0","0","0","0","1","100000","5","王者软件"
"1068","封魔石","43","0","0","0","0","0","0","3","1452","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","0","王者软件"
"1069","圣","58","0","0","0","0","0","0","0","1437","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","王者软件"
"1070","诞","58","0","0","0","0","0","0","0","1437","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","王者软件"
"1071","快","58","0","0","0","0","0","0","0","1437","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","王者软件"
"1072","乐","58","0","0","0","0","0","0","0","1437","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","王者软件"
"1073","新","58","0","0","0","0","0","0","0","1437","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","王者软件"
"1074","年","58","0","0","0","0","0","0","0","1437","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","王者软件"
"1075","擎天","5","44","60","0","0","0","0","0","1078","42000","0","0","0","0","0","10","47","0","0","0","0","0","0","0","0","0","0","100000","5","王者软件"
"1076","碎梦","5","42","25","0","0","0","0","0","1087","40000","0","7","0","0","0","10","20","0","0","1","8","20","0","0","0","0","0","100000","5","王者软件"
"1077","清风","5","39","60","0","0","0","0","0","1107","40000","0","4","0","0","0","14","22","0","0","2","6","22","0","0","0","0","0","100000","5","王者软件"
"1078","破天斩","5","44","60","0","0","0","0","0","1078","40000","0","3","0","0","0","0","56","0","0","0","0","0","0","0","0","0","145","100000","5","王者软件"
"1079","狂战戒指","23","0","1","0","30","0","0","0","597","7000","0","0","0","0","0","2","11","0","0","0","0","0","0","0","0","0","0","100000","5","王者软件"
"1080","狂战项链","19","0","1","0","30","0","0","0","797","8000","0","0","0","0","0","3","10","0","0","0","0","0","0","0","0","0","0","100000","5","王者软件"
"1081","狂战手镯","24","0","1","0","30","0","0","0","767","8000","0","0","0","0","0","3","5","0","0","0","0","0","0","0","0","0","0","50000","5","王者软件"
"1082","仁者戒指","23","0","1","0","30","0","0","0","598","6000","0","0","0","0","0","0","0","0","0","2","2","10","0","0","0","0","0","50000","5","王者软件"
"1083","仁者项链","19","0","1","0","0","0","0","0","798","8000","0","0","0","0","0","0","0","0","0","2","2","10","0","0","0","0","0","50000","5","王者软件"
"1084","仁者手镯","24","0","1","0","30","0","0","0","768","6000","0","0","0","0","0","0","0","0","0","2","3","5","0","0","0","0","0","50000","5","王者软件"
"1085","焰魔戒指","23","0","1","0","30","0","0","0","599","5000","0","0","0","0","0","0","0","0","0","1","4","8","0","0","0","0","0","50000","5","王者软件"
"1086","焰魔项链","19","0","1","0","30","0","0","0","799","8000","0","3","0","0","0","0","0","0","0","1","4","8","0","0","0","0","0","50000","5","王者软件"
"1087","飞龙剑碎片（火）","52","0","0","0","0","0","0","2","1531","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50000","5","王者软件"
"1088","飞龙剑碎片（冰）","52","0","0","0","0","0","0","2","1532","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50000","5","王者软件"
"1089","飞龙剑碎片（雷）","52","0","0","0","0","0","0","2","1533","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50000","5","王者软件"
"1090","飞龙剑碎片（风）","52","0","0","0","0","0","0","2","1534","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50000","5","王者软件"
"1091","飞龙剑碎片（神圣）","52","0","0","0","0","0","0","2","1535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50000","5","王者软件"
"1092","飞龙剑碎片（暗黑）","52","0","0","0","0","0","0","2","1536","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50000","5","王者软件"
"1093","飞龙剑碎片（幻影）","52","0","0","0","0","0","0","2","1537","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50000","5","王者软件"
"1094","黄玫瑰","60","0","1","0","0","0","0","0","89","1000","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","王者软件"
"1095","绿玫瑰","60","0","1","0","0","0","0","0","98","1000","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","王者软件"
"1096","蓝玫瑰","60","0","1","0","0","0","0","0","99","1000","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","王者软件"
"1097","爱情礼盒","3","12","1","0","0","0","0","0","1504","0","200","0","0","0","30","20","0","0","0","0","18","0","0","0","0","0","0","10000","2","王者软件"
"1098","遗址雕像","44","1","1","0","0","0","0","0","101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","10000","5","王者软件"
"1099","火焰护身符（中）","25","5","1","0","0","0","0","0","331","20000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","600","5","王者软件"
"1100","寒气护身符（中）","25","5","1","0","0","0","0","0","332","20000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","600","5","王者软件"
"1101","霹雷护身符（中）","25","5","1","0","0","0","0","0","333","20000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","600","5","王者软件"
"1102","狂风护身符（中）","25","5","1","0","0","0","0","0","334","20000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","600","5","王者软件"
"1103","魔法糖果","3","12","1","0","0","0","0","0","1500","0","0","0","0","0","30","0","0","0","0","1","16","0","0","0","0","0","0","10000","5","王者软件"
"1104","灵魂糖果","3","12","1","0","0","0","0","0","1500","0","0","0","0","0","30","0","0","0","0","2","16","0","0","0","0","0","0","10000","5","王者软件"
"1105","疾风糖果","3","12","1","0","0","0","0","0","1500","0","0","3","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","10000","5","王者软件"
"1106","攻击糖果","3","12","1","0","0","0","0","0","1500","0","0","0","0","0","30","18","0","0","0","0","0","0","0","0","0","0","0","10000","5","王者软件"
"1107","体力糖果","3","12","1","0","0","0","0","0","1500","0","180","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","10000","5","王者软件"
"1108","焰魔手镯","24","0","1","0","30","0","0","0","769","7000","0","0","0","0","2","0","0","0","0","1","3","5","0","0","0","0","0","50000","5","王者软件"
"1109","龙珠（火）","22","0","2","0","0","0","0","0","1343","6000","0","0","0","0","0","0","0","0","0","2","0","5","1","2","0","0","135","50000","5","王者软件"
"1110","龙珠（冰）","22","0","2","0","0","0","0","0","1335","6000","0","0","0","0","0","0","0","0","0","2","0","5","2","2","0","0","135","50000","5","王者软件"
"1111","龙珠（雷）","22","0","2","0","0","0","0","0","1346","6000","0","0","0","0","0","0","0","0","0","2","0","5","3","2","0","0","135","50000","5","王者软件"
"1112","龙珠（风）","22","0","2","0","0","0","0","0","1354","6000","0","0","0","0","0","0","0","0","0","2","0","5","4","2","0","0","135","50000","5","王者软件"
"1113","龙珠（神圣）","22","0","2","0","0","0","0","0","1357","6000","0","0","0","0","0","0","0","0","0","2","0","5","5","2","0","0","135","50000","5","王者软件"
"1114","龙珠（暗黑）","22","0","2","0","0","0","0","0","1356","6000","0","0","0","0","0","0","0","0","0","2","0","5","6","2","0","0","135","50000","5","王者软件"
"1115","龙珠（幻影）","22","0","2","0","0","0","0","0","1351","6000","0","0","0","0","0","0","0","0","0","2","0","5","7","2","0","0","135","50000","5","王者软件"
"1116","金牛","52","0","2","0","0","0","0","0","1434","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20000","5","王者软件"
"1117","石钥匙","52","0","0","0","0","0","0","0","1442","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20000","5","王者软件"
"1118","死亡木偶","52","0","0","0","0","0","0","0","1455","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20000","5","王者软件"
"1119","彩色钱币","52","0","0","0","0","0","0","0","1456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20000","5","王者软件"
"1120","冰针","52","0","0","0","0","0","0","0","1445","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20000","5","王者软件"
"1121","檀木扇","52","0","0","0","0","0","0","0","1457","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20000","5","王者软件"
"1122","皇家玉石","52","0","0","0","0","0","0","0","1441","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20000","5","王者软件"
"1123","亡灵雕象","52","0","0","0","0","0","0","0","1420","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20000","5","王者软件"
"1124","王者圣杯","52","0","0","0","0","0","0","0","1426","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20000","5","王者软件"
"1125","骷髅碎骨","52","0","0","0","0","0","0","0","1554","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20000","5","王者软件"
"1126","金色魔瓶","52","0","0","0","0","0","0","0","1555","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20000","5","王者软件"
